,BIT_DEPTH,RATE_OF_PENETRATION,HOOK_LOAD,DIFFERENTIAL_PRESSURE,WEIGHT_ON_BIT,DRILL_BIT_ID,DRILL_BIT_NAME,Asteroid
0,100.98,0.0,44.1,-1963.0,48.2,1,AstroBit,7
1,102.65,1219.9,65.4,609.0,-3.0,1,AstroBit,7
2,106.7,1226.9,66.4,682.0,-3.2,1,AstroBit,7
3,110.59,1208.5,65.4,651.0,-3.6,1,AstroBit,7
4,114.27,1243.7,65.6,664.0,-4.0,1,AstroBit,7
5,115.01,1265.3,65.9,664.0,-3.9,1,AstroBit,7
6,118.86,1365.4,65.4,618.0,-4.1,1,AstroBit,7
7,119.2,1391.3,65.6,658.0,-4.2,1,AstroBit,7
8,120.64,1449.4,65.8,656.0,-4.3,1,AstroBit,7
9,124.47,1582.0,65.6,655.0,-3.9,1,AstroBit,7
10,126.27,1625.4,64.8,632.0,-3.9,1,AstroBit,7
11,128.32,1299.6,63.1,642.0,-3.1,1,AstroBit,7
12,129.0,831.8,63.8,665.0,-3.5,1,AstroBit,7
13,129.58,903.7,64.2,653.0,-3.6,1,AstroBit,7
14,131.0,1682.6,64.0,650.0,-3.3,1,AstroBit,7
15,132.34,1031.7,63.8,624.0,-3.8,1,AstroBit,7
16,133.21,1032.9,63.9,646.0,-3.9,1,AstroBit,7
17,134.66,901.7,63.9,642.0,-3.6,1,AstroBit,7
18,135.01,890.8,64.0,651.0,-3.7,1,AstroBit,7
19,136.52,109.8,63.8,-28.0,-0.3,1,AstroBit,7
20,138.48,312.8,63.4,-70.0,-0.3,1,AstroBit,7
21,139.02,335.9,64.0,-67.0,-0.4,1,AstroBit,7
22,139.82,362.7,63.9,17.0,-0.4,1,AstroBit,7
23,141.13,393.4,63.5,67.0,-0.4,1,AstroBit,7
24,142.48,398.2,64.0,51.0,-0.4,1,AstroBit,7
25,143.04,399.7,63.7,-65.0,-0.5,1,AstroBit,7
26,143.79,397.0,63.7,10.0,-0.8,1,AstroBit,7
27,145.15,398.6,63.4,-18.0,-0.7,1,AstroBit,7
28,146.3,0.0,60.5,20.0,1.8,1,AstroBit,7
29,150.84,193.5,54.8,197.0,6.7,1,AstroBit,7
30,185.77,178.4,58.0,214.0,-0.6,1,AstroBit,7
31,187.06,244.5,51.6,366.0,8.8,1,AstroBit,7
32,188.5,0.0,61.2,177.0,-1.3,1,AstroBit,7
33,190.54,169.0,62.1,281.0,6.6,1,AstroBit,7
34,270.85,430.3,62.4,386.0,0.0,1,AstroBit,7
35,273.11,478.0,64.0,78.0,-3.0,1,AstroBit,7
36,274.59,373.3,75.5,276.0,-0.4,1,AstroBit,7
37,279.27,377.1,51.8,328.0,18.3,1,AstroBit,7
38,280.04,435.9,58.0,363.0,10.2,1,AstroBit,7
39,298.64,634.8,56.7,320.0,14.6,1,AstroBit,7
40,330.53,698.6,44.0,424.0,17.2,1,AstroBit,7
41,331.04,651.0,40.8,490.0,24.4,1,AstroBit,7
42,342.05,557.3,60.5,463.0,10.9,1,AstroBit,7
43,343.12,568.4,57.5,437.0,16.0,1,AstroBit,7
44,346.56,382.8,58.7,439.0,11.2,1,AstroBit,7
45,348.55,477.0,57.5,400.0,9.2,1,AstroBit,7
46,354.62,142.7,61.0,318.0,6.4,1,AstroBit,7
47,356.02,299.9,57.0,459.0,14.5,1,AstroBit,7
48,363.18,93.7,78.0,60.0,2.7,1,AstroBit,7
49,364.59,244.4,68.6,259.0,11.9,1,AstroBit,7
50,366.06,386.4,65.3,465.0,12.5,1,AstroBit,7
51,367.46,480.4,58.5,511.0,18.7,1,AstroBit,7
52,370.57,408.1,52.3,427.0,20.5,1,AstroBit,7
53,372.84,403.3,53.0,529.0,19.8,1,AstroBit,7
54,375.44,383.3,64.5,499.0,18.5,1,AstroBit,7
55,378.6,419.8,65.5,464.0,16.2,1,AstroBit,7
56,380.54,453.1,49.7,428.0,17.5,1,AstroBit,7
57,382.1,511.5,64.8,392.0,17.7,1,AstroBit,7
